ID,Name,Age,Course,Score
2509,Name_2509,36,Course_4,53
2510,Name_2510,48,Course_3,89
2511,Name_2511,49,Course_4,79
2512,Name_2512,46,Course_1,92
2513,Name_2513,64,Course_5,95
2514,Name_2514,20,Course_3,71
2515,Name_2515,77,Course_2,55
2516,Name_2516,37,Course_1,64
2517,Name_2517,59,Course_3,86
2518,Name_2518,55,Course_4,70
2519,Name_2519,19,Course_1,83
2520,Name_2520,18,Course_1,72
2521,Name_2521,32,Course_1,83
2522,Name_2522,75,Course_2,89
2523,Name_2523,54,Course_5,58
2524,Name_2524,30,Course_4,52
2525,Name_2525,46,Course_5,70
2526,Name_2526,28,Course_5,50
2527,Name_2527,51,Course_1,92
2528,Name_2528,55,Course_4,72
2529,Name_2529,42,Course_4,84
2530,Name_2530,28,Course_1,84
2531,Name_2531,77,Course_2,84
2532,Name_2532,51,Course_1,65
2533,Name_2533,33,Course_1,85
2534,Name_2534,19,Course_2,85
2535,Name_2535,51,Course_1,71
2536,Name_2536,38,Course_5,69
2537,Name_2537,62,Course_1,81
2538,Name_2538,42,Course_2,90
2539,Name_2539,53,Course_1,68
2540,Name_2540,65,Course_2,90
2541,Name_2541,72,Course_4,51
2542,Name_2542,34,Course_3,69
2543,Name_2543,71,Course_4,51
2544,Name_2544,51,Course_3,83
2545,Name_2545,36,Course_5,70
2546,Name_2546,43,Course_5,59
2547,Name_2547,48,Course_1,77
2548,Name_2548,43,Course_2,75
2549,Name_2549,54,Course_2,62
2550,Name_2550,74,Course_5,74
2551,Name_2551,33,Course_1,99
2552,Name_2552,64,Course_3,81
2553,Name_2553,40,Course_5,57
2554,Name_2554,34,Course_1,83
2555,Name_2555,48,Course_5,73
2556,Name_2556,23,Course_1,92
2557,Name_2557,20,Course_4,66
2558,Name_2558,61,Course_5,56
2559,Name_2559,25,Course_3,90
2560,Name_2560,48,Course_1,78
2561,Name_2561,68,Course_1,70
2562,Name_2562,52,Course_5,67
2563,Name_2563,43,Course_3,83
2564,Name_2564,75,Course_2,94
2565,Name_2565,37,Course_4,88
2566,Name_2566,69,Course_2,60
2567,Name_2567,23,Course_2,54
2568,Name_2568,39,Course_5,76
2569,Name_2569,63,Course_3,60
2570,Name_2570,46,Course_3,66
2571,Name_2571,39,Course_4,59
2572,Name_2572,75,Course_4,54
2573,Name_2573,76,Course_4,87
2574,Name_2574,25,Course_3,87
2575,Name_2575,36,Course_5,79
2576,Name_2576,79,Course_3,83
2577,Name_2577,79,Course_4,67
2578,Name_2578,39,Course_2,77
2579,Name_2579,78,Course_5,80
2580,Name_2580,66,Course_1,62
2581,Name_2581,33,Course_2,63
2582,Name_2582,61,Course_2,97
2583,Name_2583,19,Course_2,55
2584,Name_2584,47,Course_3,90
2585,Name_2585,27,Course_1,70
2586,Name_2586,64,Course_4,59
2587,Name_2587,62,Course_3,75
2588,Name_2588,45,Course_3,99
2589,Name_2589,73,Course_5,67
2590,Name_2590,77,Course_4,74
2591,Name_2591,29,Course_1,53
2592,Name_2592,44,Course_4,83
2593,Name_2593,38,Course_1,93
2594,Name_2594,58,Course_3,80
2595,Name_2595,66,Course_5,58
2596,Name_2596,28,Course_2,94
2597,Name_2597,44,Course_2,65
2598,Name_2598,48,Course_4,65
2599,Name_2599,57,Course_5,67
2600,Name_2600,36,Course_1,55
2601,Name_2601,23,Course_2,67
2602,Name_2602,46,Course_3,96
2603,Name_2603,39,Course_1,95
2604,Name_2604,38,Course_1,95
2605,Name_2605,76,Course_5,68
2606,Name_2606,68,Course_3,87
2607,Name_2607,56,Course_5,78
2608,Name_2608,37,Course_2,61
2609,Name_2609,77,Course_3,83
2610,Name_2610,32,Course_3,61
2611,Name_2611,46,Course_4,53
2612,Name_2612,21,Course_3,52
2613,Name_2613,30,Course_5,51
2614,Name_2614,40,Course_2,86
2615,Name_2615,76,Course_1,98
2616,Name_2616,79,Course_1,78
2617,Name_2617,79,Course_1,50
2618,Name_2618,76,Course_3,80
2619,Name_2619,22,Course_1,64
2620,Name_2620,33,Course_2,55
2621,Name_2621,31,Course_5,68
2622,Name_2622,57,Course_5,50
2623,Name_2623,64,Course_5,53
2624,Name_2624,72,Course_1,92
2625,Name_2625,77,Course_1,60
2626,Name_2626,40,Course_1,99
2627,Name_2627,75,Course_4,59
2628,Name_2628,31,Course_2,92
2629,Name_2629,67,Course_2,78
2630,Name_2630,53,Course_5,75
2631,Name_2631,67,Course_2,57
2632,Name_2632,25,Course_1,96
2633,Name_2633,19,Course_1,51
2634,Name_2634,21,Course_1,56
2635,Name_2635,42,Course_1,66
2636,Name_2636,72,Course_2,56
2637,Name_2637,21,Course_3,84
2638,Name_2638,43,Course_4,73
2639,Name_2639,61,Course_5,93
2640,Name_2640,75,Course_2,66
2641,Name_2641,42,Course_1,67
2642,Name_2642,31,Course_4,59
2643,Name_2643,53,Course_2,69
2644,Name_2644,37,Course_1,60
2645,Name_2645,28,Course_2,88
2646,Name_2646,76,Course_5,61
2647,Name_2647,77,Course_1,66
2648,Name_2648,65,Course_4,98
2649,Name_2649,62,Course_4,74
2650,Name_2650,39,Course_1,89
2651,Name_2651,34,Course_5,91
2652,Name_2652,19,Course_2,79
2653,Name_2653,69,Course_2,95
2654,Name_2654,43,Course_5,68
2655,Name_2655,48,Course_3,51
2656,Name_2656,34,Course_3,67
2657,Name_2657,56,Course_5,70
2658,Name_2658,43,Course_4,88
2659,Name_2659,50,Course_1,73
2660,Name_2660,53,Course_2,73
2661,Name_2661,46,Course_5,61
2662,Name_2662,79,Course_4,67
2663,Name_2663,39,Course_4,78
2664,Name_2664,30,Course_3,86
2665,Name_2665,65,Course_1,96
2666,Name_2666,60,Course_4,59
2667,Name_2667,18,Course_4,91
2668,Name_2668,26,Course_5,85
2669,Name_2669,27,Course_4,91
2670,Name_2670,64,Course_3,92
2671,Name_2671,47,Course_3,67
2672,Name_2672,73,Course_5,63
2673,Name_2673,44,Course_5,51
2674,Name_2674,52,Course_2,56
2675,Name_2675,20,Course_3,77
2676,Name_2676,46,Course_1,92
2677,Name_2677,51,Course_3,81
2678,Name_2678,25,Course_3,52
2679,Name_2679,70,Course_1,86
2680,Name_2680,69,Course_2,76
2681,Name_2681,45,Course_3,87
2682,Name_2682,24,Course_5,68
2683,Name_2683,24,Course_4,58
2684,Name_2684,38,Course_5,97
2685,Name_2685,18,Course_5,82
2686,Name_2686,18,Course_4,92
2687,Name_2687,34,Course_2,94
2688,Name_2688,60,Course_5,84
2689,Name_2689,59,Course_4,94
2690,Name_2690,32,Course_5,86
2691,Name_2691,79,Course_3,83
2692,Name_2692,73,Course_2,80
2693,Name_2693,72,Course_2,98
2694,Name_2694,51,Course_3,97
2695,Name_2695,27,Course_3,84
2696,Name_2696,55,Course_4,82
2697,Name_2697,49,Course_2,74
2698,Name_2698,22,Course_3,61
2699,Name_2699,19,Course_5,51
2700,Name_2700,49,Course_5,68
2701,Name_2701,29,Course_5,81
2702,Name_2702,74,Course_5,86
2703,Name_2703,67,Course_1,91
2704,Name_2704,69,Course_3,76
2705,Name_2705,71,Course_5,64
2706,Name_2706,78,Course_3,87
2707,Name_2707,52,Course_2,50
2708,Name_2708,62,Course_3,65
2709,Name_2709,74,Course_2,94
2710,Name_2710,47,Course_4,83
2711,Name_2711,23,Course_2,81
2712,Name_2712,30,Course_4,55
2713,Name_2713,48,Course_5,57
2714,Name_2714,52,Course_4,85
2715,Name_2715,28,Course_1,76
2716,Name_2716,69,Course_3,80
2717,Name_2717,19,Course_2,65
2718,Name_2718,58,Course_4,74
2719,Name_2719,28,Course_2,88
2720,Name_2720,59,Course_5,99
2721,Name_2721,34,Course_5,95
2722,Name_2722,25,Course_1,96
2723,Name_2723,29,Course_1,83
2724,Name_2724,58,Course_5,66
2725,Name_2725,64,Course_5,63
2726,Name_2726,61,Course_4,79
2727,Name_2727,47,Course_5,83
2728,Name_2728,22,Course_4,83
2729,Name_2729,57,Course_3,90
2730,Name_2730,57,Course_1,68
2731,Name_2731,21,Course_5,80
2732,Name_2732,66,Course_1,79
2733,Name_2733,31,Course_1,94
2734,Name_2734,58,Course_5,69
2735,Name_2735,38,Course_5,70
2736,Name_2736,43,Course_5,87
2737,Name_2737,68,Course_2,53
2738,Name_2738,47,Course_2,66
2739,Name_2739,66,Course_1,97
2740,Name_2740,31,Course_2,55
2741,Name_2741,45,Course_5,73
2742,Name_2742,65,Course_1,90
2743,Name_2743,24,Course_2,97
2744,Name_2744,54,Course_3,56
2745,Name_2745,28,Course_1,71
2746,Name_2746,44,Course_3,95
2747,Name_2747,55,Course_2,59
2748,Name_2748,33,Course_4,51
2749,Name_2749,19,Course_1,62
2750,Name_2750,21,Course_3,98
2751,Name_2751,59,Course_5,79
2752,Name_2752,38,Course_1,61
2753,Name_2753,48,Course_4,74
2754,Name_2754,66,Course_4,73
2755,Name_2755,50,Course_2,73
2756,Name_2756,73,Course_4,67
2757,Name_2757,49,Course_5,91
2758,Name_2758,38,Course_3,67
2759,Name_2759,51,Course_3,83
2760,Name_2760,62,Course_3,82
2761,Name_2761,73,Course_2,60
2762,Name_2762,25,Course_5,63
2763,Name_2763,75,Course_3,58
2764,Name_2764,20,Course_1,74
2765,Name_2765,51,Course_5,94
2766,Name_2766,63,Course_1,78
2767,Name_2767,38,Course_5,62
2768,Name_2768,55,Course_3,72
2769,Name_2769,41,Course_2,93
2770,Name_2770,35,Course_1,69
2771,Name_2771,64,Course_4,52
2772,Name_2772,48,Course_5,94
2773,Name_2773,52,Course_1,90
2774,Name_2774,30,Course_3,98
2775,Name_2775,54,Course_4,60
2776,Name_2776,70,Course_3,85
2777,Name_2777,38,Course_2,99
2778,Name_2778,31,Course_2,58
2779,Name_2779,67,Course_4,75
2780,Name_2780,33,Course_1,75
2781,Name_2781,46,Course_1,55
2782,Name_2782,62,Course_2,75
2783,Name_2783,77,Course_5,70
2784,Name_2784,39,Course_2,55
2785,Name_2785,19,Course_5,79
2786,Name_2786,19,Course_4,78
2787,Name_2787,20,Course_3,84
2788,Name_2788,40,Course_1,50
2789,Name_2789,54,Course_1,89
2790,Name_2790,30,Course_5,57
2791,Name_2791,68,Course_2,97
2792,Name_2792,44,Course_2,59
2793,Name_2793,54,Course_4,95
2794,Name_2794,72,Course_1,67
2795,Name_2795,60,Course_4,93
2796,Name_2796,57,Course_3,60
2797,Name_2797,27,Course_3,70
2798,Name_2798,33,Course_4,90
2799,Name_2799,76,Course_3,78
2800,Name_2800,47,Course_1,97
2801,Name_2801,72,Course_1,86
2802,Name_2802,25,Course_3,96
2803,Name_2803,32,Course_3,76
2804,Name_2804,47,Course_4,72
2805,Name_2805,65,Course_5,87
2806,Name_2806,58,Course_3,96
2807,Name_2807,55,Course_1,71
2808,Name_2808,73,Course_4,86
2809,Name_2809,78,Course_3,90
2810,Name_2810,32,Course_3,56
2811,Name_2811,52,Course_5,93
2812,Name_2812,76,Course_3,98
2813,Name_2813,32,Course_2,97
2814,Name_2814,74,Course_3,82
2815,Name_2815,18,Course_4,88
2816,Name_2816,38,Course_3,84
2817,Name_2817,46,Course_3,51
2818,Name_2818,79,Course_2,58
2819,Name_2819,29,Course_1,53
2820,Name_2820,59,Course_5,81
2821,Name_2821,69,Course_1,79
2822,Name_2822,47,Course_5,94
2823,Name_2823,69,Course_4,95
2824,Name_2824,65,Course_2,83
2825,Name_2825,41,Course_4,99
2826,Name_2826,62,Course_4,57
2827,Name_2827,32,Course_4,56
2828,Name_2828,41,Course_4,99
2829,Name_2829,20,Course_4,83
2830,Name_2830,79,Course_5,96
2831,Name_2831,49,Course_5,78
2832,Name_2832,27,Course_2,63
2833,Name_2833,28,Course_5,68
2834,Name_2834,51,Course_5,57
2835,Name_2835,20,Course_5,68
2836,Name_2836,35,Course_5,82
2837,Name_2837,42,Course_5,62
2838,Name_2838,27,Course_4,64
2839,Name_2839,47,Course_4,97
2840,Name_2840,41,Course_4,85
2841,Name_2841,22,Course_4,61
2842,Name_2842,34,Course_5,73
2843,Name_2843,64,Course_2,85
2844,Name_2844,76,Course_2,95
2845,Name_2845,51,Course_1,85
2846,Name_2846,73,Course_2,58
2847,Name_2847,70,Course_2,55
2848,Name_2848,71,Course_5,99
2849,Name_2849,22,Course_1,93
2850,Name_2850,45,Course_2,69
2851,Name_2851,55,Course_1,77
2852,Name_2852,71,Course_5,52
2853,Name_2853,71,Course_2,83
2854,Name_2854,48,Course_4,87
2855,Name_2855,75,Course_5,94
2856,Name_2856,60,Course_2,80
2857,Name_2857,71,Course_5,74
2858,Name_2858,35,Course_1,89
2859,Name_2859,38,Course_2,57
2860,Name_2860,23,Course_4,73
2861,Name_2861,33,Course_1,60
2862,Name_2862,78,Course_5,72
2863,Name_2863,31,Course_5,73
2864,Name_2864,67,Course_1,84
2865,Name_2865,25,Course_4,95
2866,Name_2866,57,Course_4,88
2867,Name_2867,66,Course_3,82
2868,Name_2868,28,Course_4,86
2869,Name_2869,19,Course_4,84
2870,Name_2870,66,Course_2,99
2871,Name_2871,38,Course_4,86
2872,Name_2872,59,Course_5,73
2873,Name_2873,64,Course_2,59
2874,Name_2874,65,Course_4,72
2875,Name_2875,48,Course_2,62
2876,Name_2876,18,Course_3,76
2877,Name_2877,41,Course_3,68
2878,Name_2878,46,Course_2,91
2879,Name_2879,52,Course_2,79
2880,Name_2880,72,Course_4,96
2881,Name_2881,21,Course_1,73
2882,Name_2882,74,Course_5,54
2883,Name_2883,63,Course_3,58
2884,Name_2884,21,Course_1,53
2885,Name_2885,21,Course_5,51
2886,Name_2886,52,Course_1,71
2887,Name_2887,42,Course_4,59
2888,Name_2888,47,Course_3,63
2889,Name_2889,31,Course_4,95
2890,Name_2890,78,Course_1,63
2891,Name_2891,57,Course_5,90
2892,Name_2892,35,Course_1,77
2893,Name_2893,44,Course_4,87
2894,Name_2894,64,Course_4,87
2895,Name_2895,48,Course_1,95
2896,Name_2896,50,Course_1,76
2897,Name_2897,55,Course_3,59
2898,Name_2898,18,Course_5,78
2899,Name_2899,34,Course_2,53
2900,Name_2900,30,Course_4,74
2901,Name_2901,28,Course_5,91
2902,Name_2902,20,Course_2,56
2903,Name_2903,73,Course_2,72
2904,Name_2904,35,Course_5,74
2905,Name_2905,59,Course_3,56
2906,Name_2906,48,Course_1,80
2907,Name_2907,29,Course_2,96
2908,Name_2908,42,Course_4,74
2909,Name_2909,35,Course_1,89
2910,Name_2910,49,Course_5,72
2911,Name_2911,74,Course_1,65
2912,Name_2912,47,Course_4,63
2913,Name_2913,29,Course_4,54
2914,Name_2914,22,Course_2,84
2915,Name_2915,63,Course_3,69
2916,Name_2916,20,Course_5,95
2917,Name_2917,69,Course_1,54
2918,Name_2918,75,Course_4,77
2919,Name_2919,18,Course_1,65
2920,Name_2920,58,Course_1,84
2921,Name_2921,74,Course_4,79
2922,Name_2922,49,Course_5,58
2923,Name_2923,52,Course_3,75
2924,Name_2924,67,Course_4,73
2925,Name_2925,18,Course_3,83
2926,Name_2926,69,Course_3,68
2927,Name_2927,78,Course_5,93
2928,Name_2928,25,Course_5,86
2929,Name_2929,50,Course_3,58
2930,Name_2930,49,Course_1,64
2931,Name_2931,62,Course_2,97
2932,Name_2932,64,Course_5,99
2933,Name_2933,38,Course_1,84
2934,Name_2934,42,Course_5,83
2935,Name_2935,21,Course_2,59
2936,Name_2936,66,Course_2,64
2937,Name_2937,50,Course_2,53
2938,Name_2938,44,Course_3,96
2939,Name_2939,48,Course_5,50
2940,Name_2940,37,Course_1,58
2941,Name_2941,69,Course_1,85
2942,Name_2942,66,Course_4,99
2943,Name_2943,55,Course_3,56
2944,Name_2944,72,Course_5,51
2945,Name_2945,18,Course_1,89
2946,Name_2946,37,Course_3,64
2947,Name_2947,46,Course_5,50
2948,Name_2948,50,Course_4,66
2949,Name_2949,38,Course_1,84
2950,Name_2950,71,Course_2,84
2951,Name_2951,50,Course_2,80
2952,Name_2952,45,Course_1,63
2953,Name_2953,56,Course_5,81
2954,Name_2954,26,Course_2,81
2955,Name_2955,32,Course_3,99
2956,Name_2956,73,Course_3,79
2957,Name_2957,40,Course_5,57
2958,Name_2958,53,Course_3,80
2959,Name_2959,24,Course_1,63
2960,Name_2960,58,Course_2,99
2961,Name_2961,66,Course_3,74
2962,Name_2962,53,Course_2,82
2963,Name_2963,71,Course_5,73
2964,Name_2964,70,Course_4,69
2965,Name_2965,39,Course_5,87
2966,Name_2966,76,Course_4,50
2967,Name_2967,25,Course_2,79
2968,Name_2968,71,Course_4,66
2969,Name_2969,22,Course_4,75
2970,Name_2970,52,Course_2,96
2971,Name_2971,39,Course_5,75
2972,Name_2972,57,Course_5,80
2973,Name_2973,77,Course_2,84
2974,Name_2974,74,Course_3,92
2975,Name_2975,64,Course_4,92
2976,Name_2976,75,Course_4,77
2977,Name_2977,78,Course_5,72
2978,Name_2978,70,Course_5,81
2979,Name_2979,51,Course_2,84
2980,Name_2980,37,Course_4,67
2981,Name_2981,18,Course_4,60
2982,Name_2982,27,Course_1,77
2983,Name_2983,20,Course_1,53
2984,Name_2984,36,Course_1,79
2985,Name_2985,34,Course_1,50
2986,Name_2986,40,Course_3,96
2987,Name_2987,37,Course_2,90
2988,Name_2988,55,Course_2,91
2989,Name_2989,62,Course_4,83
2990,Name_2990,25,Course_3,80
2991,Name_2991,68,Course_5,75
2992,Name_2992,18,Course_3,90
2993,Name_2993,27,Course_3,75
2994,Name_2994,69,Course_4,59
2995,Name_2995,23,Course_1,67
2996,Name_2996,51,Course_2,99
2997,Name_2997,71,Course_4,80
2998,Name_2998,28,Course_2,58
2999,Name_2999,39,Course_3,59
3000,Name_3000,44,Course_1,79
3001,Name_3001,36,Course_5,74
3002,Name_3002,77,Course_1,86
3003,Name_3003,61,Course_2,77
3004,Name_3004,60,Course_2,57
3005,Name_3005,33,Course_2,76
3006,Name_3006,55,Course_3,99
3007,Name_3007,54,Course_2,73
3008,Name_3008,53,Course_5,87
3009,Name_3009,35,Course_2,84
3010,Name_3010,25,Course_1,51
3011,Name_3011,54,Course_2,57
3012,Name_3012,75,Course_5,76
3013,Name_3013,66,Course_3,55
3014,Name_3014,24,Course_2,72
3015,Name_3015,33,Course_2,67
3016,Name_3016,26,Course_4,53
3017,Name_3017,51,Course_4,69
3018,Name_3018,63,Course_2,77
3019,Name_3019,73,Course_2,95
3020,Name_3020,55,Course_1,53
3021,Name_3021,61,Course_5,80
3022,Name_3022,38,Course_1,70
3023,Name_3023,21,Course_5,74
3024,Name_3024,31,Course_5,57
3025,Name_3025,70,Course_4,71
3026,Name_3026,29,Course_2,87
3027,Name_3027,49,Course_2,84
3028,Name_3028,18,Course_4,50
3029,Name_3029,64,Course_5,81
3030,Name_3030,24,Course_5,50
3031,Name_3031,34,Course_2,61
3032,Name_3032,58,Course_2,95
3033,Name_3033,35,Course_1,65
3034,Name_3034,72,Course_4,57
3035,Name_3035,69,Course_3,71
3036,Name_3036,21,Course_5,98
3037,Name_3037,19,Course_4,80
3038,Name_3038,75,Course_2,52
3039,Name_3039,61,Course_1,61
3040,Name_3040,59,Course_1,92
3041,Name_3041,77,Course_1,82
3042,Name_3042,66,Course_2,64
3043,Name_3043,34,Course_2,62
3044,Name_3044,67,Course_4,78
3045,Name_3045,63,Course_4,84
3046,Name_3046,28,Course_2,73
3047,Name_3047,74,Course_5,68
3048,Name_3048,75,Course_2,60
3049,Name_3049,75,Course_3,50
3050,Name_3050,48,Course_4,90
3051,Name_3051,72,Course_1,58
3052,Name_3052,46,Course_1,57
3053,Name_3053,66,Course_2,89
3054,Name_3054,48,Course_2,52
3055,Name_3055,58,Course_4,91
3056,Name_3056,79,Course_5,59
3057,Name_3057,21,Course_5,89
3058,Name_3058,43,Course_1,73
3059,Name_3059,35,Course_2,77
3060,Name_3060,67,Course_4,79
3061,Name_3061,23,Course_5,82
3062,Name_3062,59,Course_1,79
3063,Name_3063,71,Course_1,50
3064,Name_3064,38,Course_5,76
3065,Name_3065,23,Course_4,60
3066,Name_3066,31,Course_2,97
3067,Name_3067,40,Course_2,81
3068,Name_3068,67,Course_3,97
3069,Name_3069,41,Course_4,67
3070,Name_3070,24,Course_1,81
3071,Name_3071,39,Course_2,99
3072,Name_3072,72,Course_3,95
3073,Name_3073,71,Course_1,96
3074,Name_3074,18,Course_5,50
3075,Name_3075,67,Course_4,76
3076,Name_3076,63,Course_2,57
3077,Name_3077,29,Course_1,79
3078,Name_3078,20,Course_4,88
3079,Name_3079,25,Course_3,93
3080,Name_3080,50,Course_4,82
3081,Name_3081,34,Course_5,72
3082,Name_3082,34,Course_4,61
3083,Name_3083,34,Course_2,66
3084,Name_3084,46,Course_1,50
3085,Name_3085,52,Course_2,90
3086,Name_3086,60,Course_5,65
3087,Name_3087,43,Course_1,90
3088,Name_3088,46,Course_5,57
3089,Name_3089,68,Course_3,79
3090,Name_3090,45,Course_2,54
3091,Name_3091,45,Course_1,99
3092,Name_3092,57,Course_3,68
3093,Name_3093,64,Course_4,82
3094,Name_3094,24,Course_2,77
3095,Name_3095,56,Course_2,84
3096,Name_3096,64,Course_4,95
3097,Name_3097,35,Course_3,90
3098,Name_3098,73,Course_4,74
3099,Name_3099,29,Course_4,68
3100,Name_3100,20,Course_1,71
3101,Name_3101,47,Course_5,54
3102,Name_3102,49,Course_2,93
3103,Name_3103,34,Course_1,78
3104,Name_3104,68,Course_3,58
3105,Name_3105,53,Course_2,80
3106,Name_3106,62,Course_4,79
3107,Name_3107,18,Course_2,93
3108,Name_3108,35,Course_3,98
3109,Name_3109,69,Course_4,95
3110,Name_3110,48,Course_4,67
3111,Name_3111,63,Course_2,84
3112,Name_3112,42,Course_3,98
3113,Name_3113,75,Course_1,86
3114,Name_3114,73,Course_4,88
3115,Name_3115,42,Course_1,53
3116,Name_3116,26,Course_3,68
3117,Name_3117,46,Course_1,77
3118,Name_3118,51,Course_3,64
3119,Name_3119,70,Course_5,92
3120,Name_3120,37,Course_3,85
3121,Name_3121,76,Course_4,79
3122,Name_3122,64,Course_4,73
3123,Name_3123,42,Course_1,66
3124,Name_3124,75,Course_2,86
3125,Name_3125,42,Course_5,98
3126,Name_3126,22,Course_5,83
3127,Name_3127,25,Course_1,58
3128,Name_3128,23,Course_4,84
3129,Name_3129,20,Course_2,94
3130,Name_3130,53,Course_5,86
3131,Name_3131,32,Course_1,77
3132,Name_3132,33,Course_2,56
3133,Name_3133,36,Course_3,72
3134,Name_3134,22,Course_4,74
3135,Name_3135,45,Course_5,79
3136,Name_3136,62,Course_4,84
3137,Name_3137,33,Course_5,80
3138,Name_3138,20,Course_1,76
3139,Name_3139,34,Course_5,71
3140,Name_3140,60,Course_3,66
3141,Name_3141,56,Course_3,96
3142,Name_3142,56,Course_1,79
3143,Name_3143,73,Course_3,61
3144,Name_3144,33,Course_1,52
3145,Name_3145,33,Course_4,92
3146,Name_3146,31,Course_1,85
3147,Name_3147,28,Course_2,70
3148,Name_3148,61,Course_5,97
3149,Name_3149,76,Course_4,93
3150,Name_3150,54,Course_2,54
3151,Name_3151,52,Course_1,73
3152,Name_3152,59,Course_2,95
3153,Name_3153,58,Course_4,94
3154,Name_3154,58,Course_5,94
3155,Name_3155,64,Course_2,92
3156,Name_3156,23,Course_5,63
3157,Name_3157,48,Course_4,52
3158,Name_3158,19,Course_4,83
3159,Name_3159,38,Course_3,63
3160,Name_3160,41,Course_1,98
3161,Name_3161,70,Course_1,74
3162,Name_3162,74,Course_5,93
3163,Name_3163,44,Course_3,89
3164,Name_3164,72,Course_2,99
3165,Name_3165,22,Course_3,95
3166,Name_3166,20,Course_5,66
3167,Name_3167,63,Course_1,69
3168,Name_3168,44,Course_1,62
3169,Name_3169,78,Course_4,93
3170,Name_3170,23,Course_5,68
3171,Name_3171,25,Course_3,50
3172,Name_3172,40,Course_3,51
3173,Name_3173,27,Course_1,67
3174,Name_3174,33,Course_3,76
3175,Name_3175,58,Course_1,97
3176,Name_3176,68,Course_4,63
3177,Name_3177,53,Course_1,99
3178,Name_3178,42,Course_3,65
3179,Name_3179,50,Course_1,55
3180,Name_3180,50,Course_1,90
3181,Name_3181,27,Course_2,81
3182,Name_3182,75,Course_3,91
3183,Name_3183,47,Course_4,91
3184,Name_3184,62,Course_2,68
3185,Name_3185,75,Course_4,62
3186,Name_3186,74,Course_1,59
3187,Name_3187,40,Course_2,89
3188,Name_3188,71,Course_3,93
3189,Name_3189,53,Course_3,96
3190,Name_3190,23,Course_4,89
3191,Name_3191,25,Course_1,68
3192,Name_3192,28,Course_5,87
3193,Name_3193,43,Course_1,50
3194,Name_3194,45,Course_5,51
3195,Name_3195,36,Course_5,96
3196,Name_3196,23,Course_1,99
3197,Name_3197,66,Course_5,58
3198,Name_3198,23,Course_3,81
3199,Name_3199,38,Course_4,61
3200,Name_3200,79,Course_2,88
3201,Name_3201,41,Course_5,80
3202,Name_3202,57,Course_2,82
3203,Name_3203,69,Course_1,97
3204,Name_3204,38,Course_4,80
3205,Name_3205,65,Course_1,93
3206,Name_3206,35,Course_3,78
3207,Name_3207,30,Course_4,97
3208,Name_3208,50,Course_5,96
3209,Name_3209,22,Course_4,98
3210,Name_3210,18,Course_2,76
3211,Name_3211,21,Course_1,50
3212,Name_3212,33,Course_3,50
3213,Name_3213,55,Course_4,82
3214,Name_3214,49,Course_5,52
3215,Name_3215,52,Course_3,96
3216,Name_3216,49,Course_5,89
3217,Name_3217,65,Course_5,56
3218,Name_3218,67,Course_5,84
3219,Name_3219,37,Course_1,74
3220,Name_3220,30,Course_4,63
3221,Name_3221,64,Course_2,73
3222,Name_3222,65,Course_2,62
3223,Name_3223,67,Course_1,76
3224,Name_3224,71,Course_4,71
3225,Name_3225,64,Course_1,65
3226,Name_3226,47,Course_3,91
3227,Name_3227,78,Course_4,73
3228,Name_3228,36,Course_4,64
3229,Name_3229,69,Course_3,51
3230,Name_3230,78,Course_4,60
3231,Name_3231,21,Course_3,94
3232,Name_3232,73,Course_5,97
3233,Name_3233,76,Course_1,92
3234,Name_3234,52,Course_2,88
3235,Name_3235,64,Course_3,75
3236,Name_3236,35,Course_5,60
3237,Name_3237,52,Course_2,79
3238,Name_3238,22,Course_3,71
3239,Name_3239,28,Course_1,69
3240,Name_3240,67,Course_1,82
3241,Name_3241,76,Course_3,60
3242,Name_3242,40,Course_3,92
3243,Name_3243,34,Course_3,66
3244,Name_3244,76,Course_1,63
3245,Name_3245,68,Course_1,59
3246,Name_3246,36,Course_5,54
3247,Name_3247,78,Course_3,87
3248,Name_3248,56,Course_3,75
3249,Name_3249,26,Course_1,80
3250,Name_3250,38,Course_5,98
3251,Name_3251,64,Course_1,61
3252,Name_3252,31,Course_2,76
3253,Name_3253,40,Course_2,54
3254,Name_3254,51,Course_5,77
3255,Name_3255,79,Course_1,54
3256,Name_3256,45,Course_4,86
3257,Name_3257,79,Course_3,93
3258,Name_3258,57,Course_3,69
3259,Name_3259,57,Course_4,78
3260,Name_3260,57,Course_5,89
3261,Name_3261,36,Course_3,50
3262,Name_3262,76,Course_2,90
3263,Name_3263,68,Course_1,63
3264,Name_3264,61,Course_3,52
3265,Name_3265,48,Course_4,99
3266,Name_3266,76,Course_5,59
3267,Name_3267,72,Course_1,66
3268,Name_3268,49,Course_1,76
3269,Name_3269,72,Course_4,87
3270,Name_3270,46,Course_1,54
3271,Name_3271,41,Course_3,99
3272,Name_3272,52,Course_5,91
3273,Name_3273,66,Course_1,92
3274,Name_3274,40,Course_2,85
3275,Name_3275,48,Course_2,78
3276,Name_3276,35,Course_4,96
3277,Name_3277,24,Course_5,59
3278,Name_3278,43,Course_3,72
3279,Name_3279,72,Course_2,91
3280,Name_3280,48,Course_5,83
3281,Name_3281,52,Course_5,83
3282,Name_3282,30,Course_4,62
3283,Name_3283,35,Course_3,86
3284,Name_3284,75,Course_2,84
